mt_main_poi_id	mt_poi_cate2_id	mt_poi_cate3_id	poi_name
6191552	10	11	祥和海鲜面馆
6191572	10	11	新农村餐饮
6191582	315	220	兄弟烧烤
6191602	249	179	沙亚乐冷饮店
6191617	2165	2113	那奴娃
6191622	24	24	来自星星的韩国炸鸡情侣（浦西万达店）
6191627	10	1943	自创馒头专卖店（平型关路店）
6191632	175	2007	老菜坊
6191647	249	179	小珠贝蛋糕房
6191652	255	258	双鸽食品（栗村店）
6191657	10	1955	小样冒菜
6191667	249	179	仙芋小屋
6191677	10	2087	肥姐麻辣烫
6191682	249	179	南湖糕点
6191697	10	11	鹏宇黄焖羊肉馆
6191787	2165	1988	云海云端咖啡（云海云端南京路店）
6191797	2165	2110	拉客茶饮
6191807	229	2001	巴湘石锅鱼
6191822	10	11	杨国福麻辣烫小吃部（网通街店）
6191852	184	236	鑫海霞盛源酒家
6191862	249	256	美宜佳（6136号店凤岗官井头中心店）
6191867	249	179	一颗柠檬
6191877	175	2007	一品粗粮
6191952	10	183	天添鲜面庄
6191972	2165	13	美国弗埃尔酸奶冰淇淋（华府天地一店）
6191982	2164	120	睢宁私房菜
6191987	2165	1988	弥香咖啡馆（金阳水景店）
6191992	201	1922	品味园火锅城
6191997	229	2001	万州烤鱼天添旺土菜馆（华溪东路店）
6192012	249	1900	牛乃奶奶台北时尚饮品（南生活区店）
6192017	249	179	快乐西饼屋（新民路店）
6192027	229	2003	郎乡川菜
6192067	249	1900	水晶晶冷饮批发
6192077	10	11	聚朋阁酒楼
6192082	2165	2113	吃货日记
6192087	2165	1988	乾本商务休闲吧
6192092	10	1966	原老凉粉店
6192097	10	2109	戴记温州烧鸡
6192122	201	244	阿田大虾（山东区旗舰店）
6192127	201	244	海底捞火锅(海雅缤纷城店)
6192137	30	1912	客帝餐馆
6192172	10	2109	进鑫狗肉家常菜
6192177	10	2109	自家小笼包
6192192	10	1966	欣欣热米皮
6192197	175	2005	小韩砂锅
6192217	249	12	缘利维烘焙
6192227	10	2090	留夫鸭（龙山路店）
6192232	10	11	千里香卤味店
6192257	10	2099	沙县小吃（玉群店）
6192272	315	220	珈铭龙虾
6192277	229	2032	0048香辣虾
6192312	184	2124	优多利
6192317	10	2087	晨晨麻辣烫
6192362	23	2042	张蔡家の寿司屋
6192417	184	236	永胜饭店
6192427	10	11	成记云吞面馆（园湖店）
6192472	10	11	果园餐厅
6192502	30	1913	竹玉亭食府
6192512	309	2062	Magnet磁石（静安寺店）
6192517	10	1958	韭菜坪芸豆老猪脚
6192522	10	11	乡村快餐
6192532	235	235	戴园饭店
6192562	2163	9	合福海鲜串行（ 东城领秀店 ）
6192572	24	24	陈师傅自制点心专门店
6192587	10	1958	黄记香草酸汤猪脚
6192612	201	1922	川佬汇火锅
6192627	10	183	科克尔牛肉拉面
6192657	303	303	苗岭啤酒鸭（扶沟店）
6192687	201	241	吉庆鱼煲王（雪驰路店）
6192692	319	2121	猪牛一家亲
6192707	249	12	味美（大红门店）
6192712	10	2109	胖姨妈板栗店
6192717	2163	9	渔家乐
6192727	174	2058	江西饭庄
6192762	2165	2110	meeka手工酸奶
6192777	10	11	回味鸡快餐厅
6192787	249	12	面包蛋糕
6192812	315	383	老炮特色鹌鹑（马家店）
6192817	229	2003	老房子腊肉
6192822	10	2090	紫燕百味鸡（40008向东南店）
6192842	184	2124	艳阳天小厨（太平洋店 ）
6192882	10	11	台湾手抓饼
6192887	10	1943	和香包店
6192912	10	183	万州喻师傅面馆
6192957	229	2003	易发酒家
6192972	2165	2110	黑咖骑士（临浦店）
6192997	2164	2046	农家饭店
6193017	229	2003	辣有道五味锅
6193022	10	2109	肥螺庄（总店）
6193057	10	11	美滋每味
6193072	249	12	巴黎时光烘焙
6193117	10	2027	邢老四肉丸胡辣汤腊牛肉夹馍
6193122	10	1942	天津灌汤包
6193152	10	11	麦莱客（桐中店）
6193182	255	258	来伊份（健身北路店）
6193202	10	11	煲煲香
6193217	2164	2045	金良食府
6193222	10	11	木子哥黄焖鸡米饭
6193227	184	2124	紫薇食府
6193337	309	1941	伊特堡中西休闲餐厅
6193347	10	11	五芳斋（陶庄陆家湾路店）
6193352	175	2007	忆北国
6193372	10	2109	好味到小吃
6193432	2164	2046	憨哥地锅鸡
6193442	24	24	韩中阁石锅饭（百盛友谊店）
6193467	10	11	海天大酒楼
6193477	228	228	温青缘特色菜馆
6193492	249	179	思忆糕点
6193522	231	231	醉爱
6193527	229	2003	人民粉馆
6193562	229	2003	渝味酒楼
6193587	10	2109	周黑鸭（定园路店）
6193632	10	11	禾川烧烤
6193642	10	2109	糖Bo府
6193662	10	11	榕意小厨
6193672	10	2087	爱情麻辣烫
6193677	10	11	竹林小餐
6193697	229	2003	天府家宴川菜城
6193722	10	2109	酸奶吧
6193732	184	2124	永遇乐大酒楼
6193742	2165	2110	茶道夫（仙葫店）
6193747	249	12	999蛋糕商城（武宁路线下提货点）
6193772	10	2095	紫燕百味鸡（经天路店）
6193857	23	2042	鲜之寿司（金砂路店）
6193872	10	11	猪杂皇
6193897	10	11	二里香牛肉面
6193912	249	12	面包树（文化路店）
6193917	10	2082	过大年饺子
6193922	230	230	农家大碗菜
6193982	315	220	四大名补海鲜烧烤
6193992	10	11	磐浦火炉
6193997	30	1911	明月阁私家菜馆
6194052	309	1939	必胜客（华联购物中心常营店）
6194077	10	183	沈氏大碗王牛肉面
6194082	2165	2110	果汁满满鲜榨果蔬汁（五角场万达店）
6194092	249	12	vivi cake
6194117	307	307	稻香源大酒店
6194147	2165	2110	巢饮
6194187	10	1942	老台门汤包
6194197	10	11	街客美食坊
6194227	10	11	亮点美食
6194237	10	1969	味美吉排骨米饭（连锁7店）
6194252	10	11	肯麦基（高新店）
6194277	24	24	朝义洲冷面店
6194352	229	2003	渝州川菜
6194437	2164	2046	广寒寨土菜馆
6194452	201	1933	辣动时代自助小火锅（丰镐路店）
6194507	24	24	福德多炸鸡店
6194517	10	183	兵哥豌豆面（保利店）
6194587	2165	2110	51c尚饮港
6194597	10	2087	高彩明麻辣烫
6194612	229	2003	巴香鱼庄（友谊路店）
6194632	175	2007	私房菜馆
6194647	201	153	知味串串香
6194652	10	1947	女人星土豆粉
6194657	10	2109	洛阳牛肉汤
6194662	10	11	奴尚美食城
6194687	24	24	炅桐佑东北料理韩食堂
6194697	2166	36	豆花鱼馆
6194752	249	179	凯莉朵（五中店）
6194792	30	1911	海马饭店
6194797	10	11	河间府王记驴肉火烧
6194842	10	11	食之轩中式快餐（翠柏店）
6194847	230	230	湖畔•湘遇（开元广场店）
6194877	10	11	庆丰灌汤包子
6194892	10	11	新青年
6194942	24	24	和福顺时尚养生焖锅
6194947	10	11	美肯基（宿松店）
6194952	10	2109	23°海鲜面（泰和店）
6194987	309	1848	华莱士（步行街店）
6194992	10	1966	善鑫擀面皮
6194997	30	1998	好兆头土菜馆
6195012	2165	1988	Segafred世家兰铎咖啡店
6195022	10	2087	超人外卖麻辣烫（新天地店）
6195027	249	1900	美滋滋甜品站
6195037	10	2109	乡村豆花
6195072	2165	1988	捷佳咖啡（志远街店）
6195082	201	241	747特色火锅鱼
6195127	10	11	如意苑
6195132	23	2042	花季语寿司（瑞安店）
6195172	10	11	家常饭菜
6195177	249	12	口口sweet吕氏烘焙
6195207	255	258	绝味鸭脖
6195217	10	11	西施猪蹄
6195222	300	300	不见不散土菜馆
6195237	10	11	蒸工坊（陆家嘴店）
6195277	10	1951	滋溜米线（郑科店）
6195312	10	2109	御香鸭
6195332	30	1911	家乡渔馆
6195342	184	2124	味源小聚
6195352	309	1939	必胜客（钱湖北路店）
6195357	10	2090	邵三熟食
6195412	2163	9	鑫昕河鲜
6195427	229	2003	蜀慧饭庄
6195462	2164	2051	清真老丁家馆
6195467	249	179	豪莱屋
6195477	228	228	新亚光餐厅
6195507	230	230	湘水园（安海店）
6195517	229	2032	村夫烤鱼
6195522	229	2032	重庆招牌烤鱼
6195532	10	2109	南京老鸭粉丝馆
6195547	2165	2110	贡茶（万达大玩家店）
6195562	30	1911	祥瑞饭店
6195572	10	11	美食美客
6195577	10	2109	风味粉馆
6195582	10	2109	李师傅牛杂面
6195592	30	1913	多惠饭店
6195612	255	258	傻二休闲零食糖球甘栗
6195622	10	2109	香菇鸡
6195637	249	12	蜂蜜小面包
6195647	249	179	时新西烘焙●Cake
6195687	2163	9	小鱼海鲜（十九年老字店）
6195707	255	258	伊味儿
6195717	2164	2052	维多利亚中西餐厅（旗舰店）
6195732	249	12	飘香面包房
6195747	249	12	天天鲜蛋糕
6195802	2165	2113	二泉豆腐花店
6195817	10	11	广州有天餐饮管理有限公司
6195832	184	2124	龙氏餐厅
6195862	10	1955	七恭冒菜 
6195867	10	11	魔粉家时尚主题餐吧
6195872	10	183	兰州正宗牛肉拉面
6195897	201	241	天天鱼自助鱼火锅
6195907	175	2007	金炒勺东北菜馆
6195912	10	2109	绿豆酥
6195922	229	2003	乡村人家
6195957	10	2087	刘师傅砂锅麻辣烫
6195977	2166	35	红月亮中餐馆
6195992	235	235	丰之盛饭店
6195997	202	8	牵手驿家酒店自助餐厅
6196022	10	1942	冠鲜汤包
6196027	10	11	吉野家（锦辉店）
6196042	201	153	万华串串香
6196052	10	1951	阿香米线（吴中永旺店）
6196067	249	179	呀芒果创意甜品坊
6196082	10	11	美食多时尚快餐
6196112	249	12	新元西点面包房（川沙路店）
6196142	2165	1988	意淋啡道
6196152	230	230	葡萄山餐馆
6196167	230	230	洞庭湖湘菜馆
6196172	2164	2046	金珠山农家乐
6196177	10	11	真功夫（南城腾龙店店）
6196232	10	2083	阿发馄饨
6196267	10	11	美国加州牛肉面大王（康乐街店）
6196282	249	12	Sweet·诱惑 （雍和宫店）
6196307	10	11	新亨餐廰粿条汤（龙岗店）
6196312	10	1950	岗头村毛驴馆早点
6196322	10	11	开心老婆煲仔饭
6196357	257	667	国友水果大卖场（新时代商业街店）
6196362	255	258	华美月饼
6196382	229	2003	渝鑫川菜
6196387	175	2007	雅清园家常菜
6196402	30	1911	杨杨土菜馆
6196417	10	1953	徐建鲜活狗肉汤馆
6196422	229	2002	顺达酸菜鱼
6196427	201	244	糖糖轩火锅
6196432	10	2109	动力鸡车（金石南里店）
6196437	184	2124	綦江北渡鱼
6196452	249	179	同兴（七店）
6196457	10	1974	老侯家归芪滋补烩面（西花园店）
6196492	10	2109	卤江南（叙丰店）
6196527	2164	2045	露天坝家常菜
6196547	249	179	万利隆（舞水路店）
6196552	10	11	吴氏黄焖鸡米饭
6196567	10	11	新饺色
6196612	10	2109	民间瓦罐煨汤
6196627	30	1920	好日子超市（湄星路店）
6196642	229	2003	川江王子休闲餐厅
6196652	2164	223	味道主题音乐餐厅
6196692	10	2109	1942香辣炸鸡烤肉饭（东苑店）
6196707	2166	36	兴义夏林羊肉粉馆兴仁分馆
6196717	10	2109	胡大厨水煮鱼
6196722	229	2003	鱼乐圈特色烤鱼锅
6196727	10	11	土耳其烤肉竹筒饭
6196742	10	11	杭州小笼包
6196787	30	1916	湖中蟹舫
6196802	2163	9	渝广汇海鲜店
6196812	2165	2110	客茶会
6196847	2164	223	赵家全羊
6196862	249	12	金盛蛋糕（世购店）
6196867	249	12	金麦子烘焙坊
6196892	229	2001	鲜锅坊麻辣香锅
6196907	10	11	台金兰（长宁路店）
6196927	10	183	秦川御面
6196947	201	1932	锅锅香涮涮锅
6196977	307	307	醇香酒家
6196982	255	258	生态崇明（康定路店）
6197007	30	1911	迪轩楼
6197032	10	11	芙蓉餐馆
6197037	249	179	宝记甜品
6197052	10	183	徐记手擀面菜馆
6197057	10	11	天天小吃
6197067	10	183	阿正面馆
6197092	174	234	察哈尔（新区店）
6197107	249	12	杜氏蛋糕坊（英林下伍堡）
6197137	2165	13	布兰妮冰淇淋
6197172	2163	9	阿杜炒蟹
6197177	10	11	辣味鸭
6197182	201	244	记忆老火锅
6197202	10	11	乡情美食中式快餐
6197222	30	1904	金桂轩中餐厅
6197237	184	236	伟华老菜馆
6197247	10	11	博文美食苑
6197252	10	11	味之鲜羊肉米线
6197272	2164	223	琼福宴
6197282	10	11	时光美食坊
6197287	10	183	老马拉面
6197292	249	179	好滋味饼坊（洛江万安店）
6197297	10	11	陈家外婆素食餐馆
6197302	229	2003	白记川菜
6197317	298	298	竹香人家
6197322	2165	2110	黑浪奶茶
6197327	10	1949	闽南肠粉
6197332	10	2087	杨国福麻辣烫（东北大学连锁店）
6197352	2164	2046	古民居农家乐
6197372	184	2124	福元酒家
6197407	30	1998	三品香小菜（九谊路店）
6197422	30	1911	亚布力风车度假饭店
6197437	10	1943	杭州特色小笼包（北纬路店）
6197452	10	11	服装城美食城
6197457	10	2082	有皮有馅手工水饺
6197502	175	2007	小厨娘农家菜馆
6197512	174	2058	皖北全羊馆
6197527	10	11	美家票务中心
6197567	2165	1988	欧派咖啡
6197582	2164	2046	小伟农家菜馆
6197587	249	12	面包诱惑（财富中心店）
6197592	255	258	东海王（西湖店）
6197597	2164	2051	兰州正宗牛肉拉面
6197637	2164	2045	品源福顺家常菜
6197657	309	1848	鸡蛋汉堡手抓饼
6197692	10	11	台式鸡排肉燥饭
6197727	10	11	齐家烤牛肉
6197737	300	300	可可老鸭汤馆
6197792	23	2042	N多寿司（城中路店）
6197807	229	2003	杨记麻辣鱼（南辛庄）
6197827	30	1911	豫兴饭店
6197832	10	2109	正宗排骨店
6197837	2164	120	重庆私房菜
6197842	309	1848	19号炸鸡汉堡（E区食堂店）
6197852	300	300	爱晚亭饭店
6197857	300	300	家和饭店
6197867	309	26	凡塔斯牛排餐厅（师大店）
6197872	228	228	福满楼饭庄
6197882	2165	2111	黄振龙凉茶
6197897	249	1900	橘未（杨家坪店）
6197902	249	179	红沙龙蛋糕（一店）
6197907	10	11	久久烧腊快餐
6197927	184	2124	喜洋洋酒庄
6197942	315	220	安发桥下工大旁大风吹烧烤（露天的）
6197952	10	11	牙古拜拉面店
6197987	201	1922	川湘园
6197992	10	183	鑫香阁拉面
6198022	249	179	潘祥记鲜花饼
6198042	27	1994	龙凯锅贴家常菜
6198047	174	2058	豫沙湾大盘鸡
6198082	10	183	味来牛肉面馆
6198087	10	2109	药膳酥
6198097	174	234	传奇牧野蒙餐馆
6198112	10	11	品味快餐店
6198127	10	2109	谷记秘制猪蹄
6198132	201	1928	两江渝桥都火锅
6198162	249	12	闽新面包房
6198177	231	231	长江鱼村餐厅
6198187	10	2109	厨师（红兴路店）
6198192	30	1998	老统菜（亭川东路店）
6198202	10	2082	张家水饺馆
6198207	184	236	大别山菜馆
6198262	309	1939	掉渣烤饼中国式比萨
6198277	249	179	欧巴的奶铺子
6198292	249	12	米奇.蛋糕世家（长安一店）
6198332	229	2003	华强河鱼馆
6198337	10	11	歪把冰糖葫芦
6198357	201	2036	掌上感觉
6198362	10	183	兰州拉面&山西刀削面
6198387	255	258	东阿东韵阿胶有限公司
6198407	249	12	豆腐蛋糕（长春路店）
6198422	184	236	皇室公馆
6198427	175	2007	香满楼菜馆
6198452	10	11	乐乐川味居
6198472	201	241	邓记功夫鱼
6198492	2164	2051	贾红名吃店
6198527	315	383	辉辉烧烤
6198537	10	11	华莱士（田缘店）
6198552	229	2003	麻辣鸭丫
6198562	201	323	澳门豆捞（天山路店）
6198582	2165	2110	巴氏鲜奶吧
6198597	201	244	一品豆花
6198607	249	12	百事吉蛋糕店（新区店）
6198617	249	179	非常冰点
6198622	249	12	好运来蛋糕
6198642	10	2087	品珍德麻辣烫（钟楼店）
6198652	319	2121	广东一品香烧鹅
6198662	10	11	阿凤姐饭店
6198682	30	1998	道我家土菜馆
6198697	10	11	秘制烤肉饭
6198717	175	2007	李记家常菜
6198722	255	258	魏多多炒货
6198742	249	12	工薪族多味饼店
6198752	299	299	山西刀削面
6198762	230	230	湘味人家（文竹苑店）
6198792	249	179	甜品1号
6198832	10	11	农家手擀菠菜面
6198847	2165	1988	魔啡乐
6198852	229	2032	郑州碳烤鱼
6198857	10	11	丽丽快餐
6198862	10	11	东北饺子馆
6198872	315	220	歪门斜道美食吧
6198902	2164	120	牡丹宴私房菜
6198917	229	2003	孟哥川菜馆
6198922	2165	2110	芒果泰
6198927	201	323	斯美味豆捞（家乐福店）
6198932	249	12	文德堡（豪香店）
6198937	10	2090	阿以社熟食
6198942	249	179	阳口星可丽饼
6198967	10	2109	海晓米线（北三路店）
6198977	10	1955	魏道冒菜
6199012	10	2082	金环水饺城
6199027	10	2109	紫燕百味鸡（16088团山堡）
6199047	201	244	唐御风味火锅城
6199057	249	12	红枣坊（方兴社区店）
6199062	201	240	一品布衣汤烤锅王
6199072	184	236	桂林大锅王漓江涮斑鱼
6199122	10	2090	华昆熟食（西港路店）
6199127	229	2032	赐福鱼林炭火烤全鱼川菜
6199147	10	2082	炒面酸汤饺子馆
6199177	175	2007	蒙骨香
6199197	10	183	回味粉馆
6199207	309	26	唯爱西餐
6199222	249	12	好再来蛋糕（莲花桥店）
6199232	201	244	老成都火锅
6199242	255	662	大冰干果
6199247	2163	9	和福堂童子鱼
6199252	10	11	正宗牛肉板面
6199287	30	1998	metoocate蜜桃餐厅（湖滨店）
6199307	249	12	长发西饼（恒润后街广场店）
6199317	10	2082	福祥饺子楼
6199352	230	230	湘里人家湖南大碗菜（万达店）
6199377	249	179	茶思客
6199397	10	183	祥和面食
6199407	249	12	皖美饼业
6199417	315	383	洪武三十二烤鱼原味串
6199427	10	11	科苑快餐
6199432	249	12	尚一面包蛋糕房
6199452	175	2007	百年饺子王
6199457	2164	2046	村里村外土菜馆
6199462	10	183	魏记面庄
6199467	10	1974	石和记羊汤烩面
6199472	230	230	九道湾牛鞭馆（立新店）
6199482	249	179	烘焙达人（万达广场店）
6199517	249	12	景福记
6199547	10	11	新九九鸭脖王（农安店）
6199557	10	11	麦当劳(长乐路店)
6199567	175	2007	万众源餐馆
6199572	10	2082	好吃点水饺
6199582	10	251	潮汕海鲜砂锅粥
6199597	175	2007	东北菜馆
6199607	2163	9	霸王虾
6199662	10	2109	南昌特色小吃
6199672	2164	2051	回回香
6199687	10	11	刘记辽西烀饼
6199692	255	258	奥林花园店
6199732	235	235	龙村饭庄
6199747	2165	13	城西冷饮批发部
6199757	229	2003	川渝美食
6199762	230	230	文峰土菜馆
6199767	315	220	萤火虫烧烤大排档
6199792	229	2001	阳光烤大鱼
6199807	184	2124	丰源肉联（城乡路店）
6199822	249	179	糖半甜
6199827	315	383	经典烤肉拌饭香酥鸡饭
6199832	249	179	欣园糕点房
6199882	309	1848	曼顿汉堡
6199897	315	383	小鱼小屋烧烤
6199922	315	383	建鸡脚王
6199962	315	383	阿权烧烤
6199967	249	12	唐人神连锁店（四桥菜市场店）
6199992	257	665	田土农夫水果店（水晶城店）
6200042	319	2121	菜根香食府
6200047	229	2001	川乐小镇麻辣香锅（欧尚店）
6200052	231	231	沙龙大酒家
6200072	303	303	特色砂锅面
6200082	10	183	兰州正宗牛肉拉面（许坦东街店）
6200122	184	2124	巨鑫酒窖会所
6200137	249	179	星班客
6200142	27	1994	曾记烤鸭脖
6200147	2165	13	酷巴客冰淇淋（万盛店）
6200157	10	1947	味佳土豆粉
6200202	10	11	家家知温馨快餐
6200227	309	322	王府杀猪菜
6200232	10	11	浓兴烧味快餐店
6200262	201	244	小天鹅火锅（阳光世纪购物中心店）
6200282	30	1911	宏源美食
6200292	230	230	60后大不同
6200307	10	1948	华飞四季旺酸辣粉
6200322	235	235	老沙饭店
6200337	2163	9	0561龙虾城
6200372	10	1951	自然稻米线（宁海大街店）
6200412	2165	13	零度绿色冷饮
6200417	249	179	甜度甜品屋
6200427	10	11	荣善米粉
6200432	10	11	百兹来（合肥学院店）
6200442	315	383	天天烧烤吧
6200462	315	220	大韩烤肉烤串大冷面
6200517	30	1911	陶玺一锅烩
6200532	10	11	彩霞小吃
6200567	10	11	松江永宏切面店
6200572	300	300	大锅小灶
